"Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Pseudorhodobacter" "Pseudorhodobacter_wandonensis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Limibaculum" "Limibaculum_halophilum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Chondromyces" "Chondromyces_apiculatus"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Chondromyces" "Chondromyces_apiculatus"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Beijerinckiaceae" "Methylocapsa" "Methylocapsa_aurea"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Chondromyces" "Chondromyces_apiculatus"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Nevskiales" "Sinobacteraceae" "Solimonas" "Solimonas_terrae"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Taonella" "Taonella_mepensis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Maricaulales" "Robiginitomaculaceae" "Litorimonas" "Litorimonas_haliclonae"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acetobacter" "Acetobacter_farinalis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acetobacter" "Acetobacter_farinalis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acetobacter" "Acetobacter_farinalis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acidiphilium" "Acidiphilium_rubrum"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Maricaulales" "Robiginitomaculaceae" "Litorimonas" "Litorimonas_haliclonae"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Inquilinus" "Inquilinus_ginsengisoli"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acetobacter" "Acetobacter_papayae"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acetobacter" "Acetobacter_farinalis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acetobacter" "Acetobacter_farinalis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Inquilinus" "Inquilinus_ginsengisoli"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Dongia" "Dongia_soli"
"Bacteria" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "hydrothermal_vent"
"Bacteria" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "hydrothermal_vent"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Phaselicystidaceae" "Phaselicystis" "Phaselicystis_flava"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Phaselicystidaceae" "Phaselicystis" "Phaselicystis_flava"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Phaselicystidaceae" "Phaselicystis" "Phaselicystis_flava"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Parasphingorhabdus" "Parasphingorhabdus_pacifica"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Phaselicystidaceae" "Phaselicystis" "Phaselicystis_flava"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Racemicystis" "Racemicystis_persica"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Racemicystis" "Racemicystis_persica"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Modicisalibacter" "Modicisalibacter_tunisiensis"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Racemicystis" "Racemicystis_persica"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Chondromyces" "Chondromyces_lanuginosus"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Chondromyces" "Chondromyces_lanuginosus"
"Bacteria" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "hydrothermal_vent"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Racemicystis" "Racemicystis_crocea"
"Bacteria" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "hydrothermal_vent"
"Bacteria" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "hydrothermal_vent"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophobacterales" "Syntrophobacteraceae" "Syntrophobacter" "Syntrophobacter_wolinii"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophobacterales" "Syntrophobacteraceae" "Syntrophobacter" "Syntrophobacter_wolinii"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophobacterales" "Syntrophobacteraceae" "Desulfovirga" "Desulfovirga_adipica"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Nannocystaceae" "Nannocystis" "Nannocystis_konarekensis"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Nannocystaceae" "Nannocystis" "Nannocystis_exedens"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Nannocystaceae" "Nannocystis" "Nannocystis_exedens"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Nannocystaceae" "Nannocystis" "Nannocystis_exedens"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Nannocystaceae" "Nannocystis" "Nannocystis_exedens"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Nannocystaceae" "Nannocystis" "Nannocystis_exedens"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Nannocystaceae" "Nannocystis" "Nannocystis_exedens"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Nannocystaceae" "Nannocystis" "Nannocystis_konarekensis"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Nannocystaceae" "Nannocystis" "Nannocystis_konarekensis"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Nannocystaceae" "Nannocystis" "Nannocystis_konarekensis"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Nannocystaceae" "Pseudenhygromyxa" "Pseudenhygromyxa_salsuginis"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Kofleria" "Kofleria_flava"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Kofleria" "Kofleria_flava"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Kofleria" "Kofleria_flava"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Kofleria" "Kofleria_flava"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_ochraceum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_ochraceum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_ochraceum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_ochraceum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_ochraceum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_ochraceum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_ochraceum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_ochraceum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_ochraceum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_ochraceum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "Haliangium_tepidum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Kofleriaceae" "Haliangium" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophales" "Syntrophaceae" "Desulfobacca" "delta_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" "Desulfobacterium" "Desulfobacterium_zeppelinii"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "NRL2" "NRL2" "NRL2" "alpha_proteobacterium"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Pararhodospirillum" "Pararhodospirillum_sulfurexigens"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" "Desulfatiferula" "Desulfatiferula_berrensis"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfofabaceae" "Desulfofaba" "Desulfofaba_fastidiosa"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Inquilinus" "Inquilinus_ginsengisoli"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Azospirillaceae" "Azospirillum" "Azospirillum_largimobile"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Azospirillaceae" "Azospirillum" "Azospirillum_largimobile"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Pararhodospirillum" "Pararhodospirillum_sulfurexigens"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Caldovatus" "Caldovatus_sediminis"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophorhabdales" "Syntrophorhabdaceae" "Syntrophorhabdus" "Syntrophorhabdus_aromaticivorans"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophorhabdales" "Syntrophorhabdaceae" "Syntrophorhabdus" "Syntrophorhabdus_aromaticivorans"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Pararhodospirillum" "Pararhodospirillum_sulfurexigens"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Paracoccus" "Paracoccus_sulfuroxidans"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Sphingomonas_daechungensis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Sphingomonas_daechungensis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Pararhodospirillum" "Pararhodospirillum_sulfurexigens"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Pararhodospirillum" "Pararhodospirillum_oryzae"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Aurantimonadaceae" "Aureimonas" "Aureimonas_jatrophae"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Corallococcus" "Corallococcus_praedator"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Archangiaceae" "Stigmatella" "Stigmatella_hybrida"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Rhodovibrionaceae" "Fodinicurvata" "Fodinicurvata_halophila"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Rhodovibrionaceae" "Fodinicurvata" "Fodinicurvata_halophila"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Archangiaceae" "Stigmatella" "Stigmatella_erecta"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Rhodovibrionaceae" "Limimonas" "Limimonas_halophila"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Rhodovibrionaceae" "Limimonas" "Limimonas_halophila"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Azospirillaceae" "Azospirillum" "Azospirillum_doebereinerae"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Azospirillaceae" "Deserticella" "Deserticella_xinjiangensis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Azospirillaceae" "Deserticella" "Deserticella_xinjiangensis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Elstera" "Elstera_litoralis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Azospirillaceae" "Azospirillum" "Perchlorate-reducing_bacteria"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Azospirillaceae" "Azospirillum" "Perchlorate-reducing_bacteria"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Corallococcus" "Corallococcus_praedator"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Corallococcus" "Corallococcus_praedator"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Corallococcus" "Corallococcus_praedator"
"Bacteria" "SAR324_clade(Marine_group_B)" "SAR324_clade(Marine_group_B)" "SAR324_clade(Marine_group_B)" "SAR324_clade(Marine_group_B)" "SAR324_clade(Marine_group_B)" "bacterium_associated"
"Bacteria" "Spirochaetes" "Spirochaetia" "Spirochaetales" "Spirochaetaceae" "Marispirochaeta" "Marispirochaeta_aestuarii"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Corallococcus" "Corallococcus_praedator"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Corallococcus" "Corallococcus_praedator"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophorhabdales" "Syntrophorhabdaceae" "Syntrophorhabdus" "Syntrophorhabdus_aromaticivorans"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Kroppenstedtia" "Kroppenstedtia_guangzhouensis"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobulbaceae" "Desulfoprunum" "Desulfoprunum_benzoelyticum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobulbaceae" "Desulfoprunum" "Desulfoprunum_benzoelyticum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobulbaceae" "Desulfoprunum" "Desulfoprunum_benzoelyticum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfocapsaceae" "Desulfocapsa" "Desulfocapsa_sulfexigens"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfocapsaceae" "Desulfofustis" "Desulfofustis_glycolicus"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobulbaceae" "Desulfobulbus" "Desulfobulbus_elongatus"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobulbaceae" "Desulfobulbus" "Desulfobulbus_elongatus"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Caldicoprobacteraceae" "Caldicoprobacter" "Caldicoprobacter_guelmensis"
"Bacteria" "Chrysiogenetes" "Chrysiogenetes" "Chrysiogenales" "Chrysiogenaceae" "Chrysiogenes" "Chrysiogenes_arsenatis"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophobacterales" "Syntrophobacteraceae" "Thermodesulforhabdus" "Thermodesulforhabdus_n."
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Caldicoprobacteraceae" "Caldicoprobacter" "Caldicoprobacter_guelmensis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Caldicoprobacteraceae" "Caldicoprobacter" "Caldicoprobacter_algeriensis"
"Bacteria" "Bacteroidetes" NA "Bacteroidetes_Order_II._Incertae_sedis" "Rhodothermaceae" "Rhodothermus" "Rhodothermus_profundi"
